24, 100, 980
-136, 84, 1016
-298, 49, 1038
-406, 83, 1030
-486, 137, 1029
-554, 169, 999
-570, 214, 952
-532, 240, 923
-466, 288, 878
-466, 288, 878
-488, 260, 902
-694, 160, 989
-798, 81, 1096
-605, 78, 1207
-422, 60, 1275
-,-,-
686, -134, 1101
710, -99, 1095
710, -99, 1100
686, -102, 1100
625, -102, 1125
556, -105, 1148
460, -144, 1098
317, -135, 1039
182, -88, 1077
70, -4, 1090
-25, 30, 1087
-130, 5, 1085
-130, 5, 1085
-199, -3, 1059
-199, 47, 1033
-234, 58, 1036
-379, 51, 1053
-497, 55, 1052
-542, 59, 1034
-541, 110, 1031
-,-,-
492, 22, 911
516, -24, 996
516, -24, 996
555, -73, 1067
735, -102, 972
897, -180, 983
904, -264, 1071
853, -256, 1189
790, -286, 1213
727, -277, 1149
610, -217, 1123
510, -175, 1095
367, -125, 1000
233, -45, 939
233, -45, 939
-36, 37, 931
-282, 70, 986
-411, 42, 1026
-475, 90, 990
-585, 120, 998
-706, 109, 1041
-794, 83, 1115
-794, 83, 1115
-788, 94, 1151
-786, 116, 1167
-,-,-
658, 18, 1017
803, -25, 1041
780, -111, 1079
688, -140, 1061
609, -158, 1049
546, -122, 1018
490, -77, 972
470, -72, 954
470, -72, 954
360, -89, 909
205, -88, 888
74, -27, 944
-26, 41, 1011
-169, 67, 1046
-169, 67, 1046
-303, 76, 1039
-411, 94, 1061
-432, 117, 1089
-491, 98, 1114
-538, 117, 1101
-558, 141, 1132
-522, 165, 1127
-,-,-
572, -70, 1068
659, -69, 1016
636, -28, 981
623, 38, 1027
660, 78, 969
660, 78, 969
657, 106, 895
646, 104, 923
632, 78, 1030
622, 46, 1049
622, 46, 1049
526, 21, 963
370, -18, 982
267, -61, 1101
226, -72, 1113
184, -49, 1034
-61, -4, 1038
-61, -4, 1038
-312, -46, 1106
-524, -58, 1144
-563, -45, 1162
-593, -21, 1116
-,-,-
726, 30, 908
726, 30, 908
705, 55, 979
656, 35, 1016
579, 17, 1083
573, -36, 1184
558, -85, 1203
558, -85, 1203
528, -96, 1201
431, -37, 1176
339, 16, 1152
248, 30, 1136
145, 27, 1099
58, 47, 1095
58, 47, 1095
-40, 34, 1142
-166, 15, 1148
-278, 31, 1098
-390, 90, 1073
-494, 115, 1053
-,-,-
700, -63, 1037
673, -26, 1046
627, -13, 1065
622, -14, 1071
564, -33, 1059
458, -25, 1045
329, 14, 1045
329, 14, 1045
200, 47, 1036
111, 41, 1027
32, 17, 1004
-58, 51, 992
-159, 55, 1016
-159, 55, 1016
-260, 57, 1032
-356, 56, 1059
-427, 71, 1082
-486, 87, 1061
-511, 112, 1050
-507, 110, 1062
-,-,-
603, -134, 1037
597, -83, 1032
597, -83, 1032
582, -41, 1000
556, 10, 1062
533, 23, 1106
525, -6, 1097
453, 13, 1045
366, 72, 1034
366, 72, 1034
285, 122, 1038
204, 110, 1020
87, 70, 971
-87, 41, 969
-243, 60, 1009
-243, 60, 1009
-372, 68, 1056
-487, 83, 1064
-567, 78, 1057
-626, 74, 1085
-,-,-
756, -53, 831
860, -16, 964
845, -114, 1014
757, -131, 948
704, -130, 907
704, -130, 907
652, -113, 930
612, -80, 991
520, -66, 1058
409, -20, 1073
363, 16, 1074
335, 76, 1095
243, 79, 1117
243, 79, 1117
27, 88, 1124
-156, 83, 1140
-271, 96, 1153
-384, 82, 1152
-501, 35, 1139
-,-,-
886, 99, 849
766, 97, 945
742, 67, 968
768, 12, 917
768, 12, 917
591, 7, 969
519, 0, 1026
511, -1, 1048
511, -1, 1048
484, 29, 1049
337, 31, 1041
175, 6, 1084
91, -22, 1144
85, 12, 1174
85, 12, 1174
-31, 42, 1125
-163, 41, 1052
-299, 30, 1034
-408, 45, 1081
-508, 87, 1111
-544, 129, 1094
-,-,-
631, 33, 1026
545, -5, 1049
545, -5, 1049
500, 2, 1011
498, 48, 1003
521, 59, 1038
501, 19, 1037
420, -28, 1045
420, -28, 1045
323, -28, 1059
265, 4, 1064
147, 30, 1062
18, 3, 1088
-82, 2, 1117
-82, 2, 1117
-141, 14, 1139
-179, 48, 1109
-253, 47, 1096
-332, 44, 1091
-396, 67, 1108
-456, 103, 1081
-562, 160, 1038
-562, 160, 1038
-,-,-
707, -191, 1108
657, -167, 1055
545, -195, 1147
565, -199, 1138
636, -163, 1047
562, -78, 939
399, 22, 922
399, 22, 922
214, 61, 947
67, 54, 975
-82, 96, 974
-165, 186, 1006
-260, 195, 1065
-260, 195, 1065
-384, 146, 1073
-470, 145, 1099
-537, 172, 1147
-628, 175, 1155
-716, 159, 1167
-,-,-
725, -108, 1056
630, -129, 1068
557, -162, 1148
473, -146, 1100
344, -123, 1071
178, -114, 1070
97, -85, 1054
54, -30, 1060
-34, 11, 1095
-131, 3, 1092
-131, 3, 1092
-185, -15, 1059
-282, 11, 1024
-391, 62, 1009
-519, 91, 1038
-614, 100, 1074
-659, 111, 1058
-663, 158, 1052
-673, 195, 1025
-,-,-
459, -76, 1057
397, -61, 1069
397, -61, 1069
261, -43, 1058
179, -35, 1081
143, -20, 1059
105, 20, 1048
65, 28, 1019
15, 6, 1004
15, 6, 1004
-74, 0, 965
-157, 47, 943
-224, 101, 964
-309, 87, 989
-309, 87, 989
-408, 46, 987
-501, 54, 1003
-552, 95, 1030
-606, 120, 1061
-677, 120, 1075
-707, 109, 1065
-695, 157, 1032
-,-,-
-135, 138, 860
-16, 319, 654
233, 221, 858
-41, 218, 883
-42, 258, 736
-42, 258, 736
-96, 112, 732
-399, -73, 940
-738, -164, 1045
-1003, -183, 1089
-1037, -141, 1080
-1041, -151, 1154
-1023, -149, 1172
-923, -109, 1135
-,-,-
662, -61, 981
746, -37, 1063
673, -63, 1084
575, -50, 1115
575, -50, 1115
539, -58, 1107
524, -85, 1073
499, -94, 1034
418, -112, 1021
307, -109, 983
219, -82, 949
117, -51, 906
-8, -20, 942
-8, -20, 942
-167, -26, 989
-280, -23, 988
-374, -4, 986
-,-,-
684, 0, 968
732, 8, 1017
729, 0, 1022
714, 0, 1027
714, 0, 1027
647, 8, 1049
570, -24, 1050
485, -89, 1058
421, -127, 1055
303, -121, 1062
113, -129, 1074
113, -129, 1074
-94, -139, 1053
-265, -105, 1067
-352, -19, 1068
-449, 39, 1027
-544, 70, 1010
-624, 75, 1007
-684, 92, 989
-,-,-
815, -120, 1025
833, -112, 1061
833, -112, 1061
810, -99, 1045
711, -95, 1027
622, -73, 1004
467, -47, 978
256, -49, 1005
117, -61, 1005
55, -57, 1003
-24, -19, 999
-24, -19, 999
-143, 2, 1020
-242, 2, 1024
-304, 5, 994
-386, 30, 997
-495, 44, 1032
-495, 44, 1032
-581, 27, 1059
-610, 15, 1074
-,-,-
659, -104, 1026
695, -142, 1104
824, -185, 1118
841, -203, 1108
792, -179, 1104
733, -141, 1062
671, -127, 1039
578, -113, 1004
506, -77, 976
506, -77, 976
421, -41, 950
246, -37, 968
22, -47, 995
-134, -47, 1029
-148, 12, 1045
-263, 87, 1030
-263, 87, 1030
-379, 96, 996
-470, 80, 978
-497, 74, 977
-589, 88, 1017
-,-,-
940, -165, 1079
841, -184, 1233
841, -184, 1233
804, -158, 1204
757, -130, 1111
636, -89, 1091
545, -77, 1099
459, -88, 1065
388, -81, 1018
287, -46, 1025
120, -21, 1055
-58, -26, 1065
-131, -36, 1060
-170, -15, 1049
-263, 18, 1047
-263, 18, 1047
-385, 10, 1063
-506, -2, 1064
-,-,-
823, -40, 926
859, -66, 1022
806, -63, 1044
774, -44, 1028
779, -71, 1074
740, -88, 1090
740, -88, 1090
659, -73, 1088
571, -29, 1099
471, 4, 1112
410, -13, 1087
359, -46, 1042
283, -6, 1042
172, 29, 1083
172, 29, 1083
-,-,-
668, -64, 890
804, -129, 944
804, -129, 944
903, -165, 993
897, -163, 992
840, -136, 976
825, -125, 956
801, -134, 953
755, -136, 964
686, -123, 962
601, -131, 981
601, -131, 981
510, -145, 1001
416, -129, 1048
341, -92, 1079
212, -84, 1083
19, -64, 1085
-177, -16, 1110
-348, 12, 1136
-461, -20, 1185
-495, -49, 1227
-,-,-
881, -160, 1038
842, -165, 1077
764, -119, 1086
718, -90, 1065
653, -85, 1068
653, -85, 1068
568, -74, 1080
528, -49, 1093
501, -30, 1066
437, -5, 1015
290, 33, 1017
124, 47, 1035
-10, 16, 1042
-10, 16, 1042
-89, 20, 1009
-186, 57, 1003
-,-,-
477, 12, 998
460, 45, 1033
463, 36, 1019
463, 36, 1019
468, 40, 1030
455, 20, 1031
417, -26, 1005
398, -45, 977
398, -22, 952
398, -22, 952
376, 22, 959
303, 67, 992
188, 54, 1042
96, 26, 1049
96, 26, 1049
67, 13, 1015
27, 41, 1014
-97, 62, 1044
-221, 61, 1065
-315, 66, 1059
-315, 66, 1059
-373, 84, 1029
-,-,-
678, -80, 886
673, -80, 885
726, -91, 860
768, -109, 914
724, -140, 1003
701, -169, 1020
693, -189, 971
693, -189, 971
646, -175, 967
547, -175, 978
448, -193, 980
330, -162, 964
183, -102, 975
-24, -73, 983
-207, -62, 993
-365, -19, 998
-365, -19, 998
-,-,-
794, -49, 909
759, -81, 907
693, -69, 970
692, -89, 980
691, -124, 950
661, -168, 972
608, -180, 983
608, -180, 983
576, -138, 954
468, -84, 954
270, -57, 973
119, -41, 993
28, 14, 1023
-81, 58, 1038
-81, 58, 1038
-200, 42, 1043
-292, 15, 1052
-,-,-
965, -115, 995
948, -107, 1048
824, -77, 1051
824, -77, 1051
729, -55, 1053
638, -31, 1033
546, -17, 1012
451, -36, 1000
366, -64, 981
282, -68, 1000
163, -17, 1024
19, -2, 1061
19, -2, 1061
-136, -38, 1106
-239, -63, 1107
-308, -5, 1088
-415, 61, 1043
-532, 87, 1014
-567, 97, 1019
-578, 111, 1006
-623, 123, 990
-,-,-
705, -19, 945
763, -42, 972
838, -78, 1014
867, -129, 1045
814, -173, 1081
707, -185, 1119
662, -219, 1172
612, -252, 1157
567, -269, 1137
439, -264, 1143
300, -231, 1138
161, -169, 1101
9, -125, 1064
9, -125, 1064
-123, -75, 1021
-249, -29, 1002
-381, 23, 977
-504, 71, 944
-621, 120, 905
-658, 152, 903
-698, 154, 933
-,-,-
410, -47, 952
553, -80, 998
730, -155, 959
834, -191, 976
834, -191, 976
858, -236, 1041
861, -293, 1075
883, -342, 1074
847, -322, 1030
773, -286, 1041
689, -245, 1014
599, -157, 970
344, -59, 916
20, 38, 872
20, 38, 851
-230, 93, 851
-345, 149, 843
-,-,-
633, 96, 892
778, 50, 861
965, -8, 912
1042, -69, 939
1053, -108, 966
1093, -175, 973
1106, -202, 944
1106, -202, 944
1030, -183, 985
907, -134, 970
745, -82, 896
571, -62, 880
399, -11, 865
189, 62, 884
-55, 63, 927
-55, 63, 927
-276, 24, 988
-422, -8, 1047
-549, -29, 1095
-724, -100, 1182
-,-,-
887, -168, 1015
845, -145, 1050
765, -155, 1014
684, -119, 990
523, -114, 966
329, -121, 980
165, -82, 1039
165, -82, 1039
-13, -62, 1102
-183, -88, 1115
-328, -67, 1114
-441, 2, 1123
-548, 40, 1115
-667, 46, 1120
-,-,-
661, -27, 968
639, -59, 1044
644, -64, 1011
625, -47, 1020
564, -61, 1044
564, -61, 1044
417, -79, 1046
310, -86, 1040
258, -67, 1039
251, -32, 1035
165, -5, 1013
23, 0, 991
23, 0, 991
-118, 25, 990
-219, 37, 1006
-335, 1, 1036
-477, -22, 1050
-575, 15, 1085
-575, 15, 1085
-669, 72, 1110
-771, 99, 1123
-841, 106, 1127
-,-,-
848, -90, 957
797, -110, 983
763, -93, 1049
725, -68, 1021
690, -73, 962
627, -114, 971
627, -114, 971
560, -114, 1044
534, -105, 1084
514, -104, 1074
423, -70, 1017
313, -21, 1002
161, -5, 1053
-13, -7, 1038
-102, -21, 1032
-139, -46, 987
-139, -46, 987
